23,2,1,1,2,3338.37,3338.37,0.0,11.54,2.17,25.05,17.0,728.2,756.4,788.9,0.0,0.0,0.0,7242.6,-27.27,22.08,516.22,1.54,0.08,1.54,0.0,117.6,1.8,24.08,4340.0,184.570281,0.04,1.56,5.0,119.5,15.285,71.8239,-31.5,8.3671,1,0,10.921,27.186999999999998,-2.15,11.54,10.21,0.06,0.0,0,0,0.07,0,0,0,1
24,2,1,1,2,1694.62,1694.62,0.0,11.68,1.06,12.41,12.04,772.6,772.6,772.6,0.0,0.0,0.0,1800.5,-27.38,22.34,185.84,0.83,0.0,0.83,0.0,0.0,2.2,11.0,4813.0,58.25573000000001,-0.24,0.0,5.2,76.4,23.5214,39.2361,-31.6,7.0672,1,0,6.029,14.69,-2.2,9.2,6.65,0.08,0.0,0,0,0.09,0,0,0,1
25,1,1,1,2,1475.24,1475.24,0.0,11.68,0.93,10.82,11.24,101.2,117.3,149.0,0.0,0.0,0.0,1366.4,-19.35,22.33,1773.4,2.77,0.37,2.57,0.0,22.6,0.9,0.71,5311.0,0.357817,0.43,5.1,6.7,18.1,16.1731,43.8217,-23.5,0.1466,1,0,0.461,1.102,6.36,8.87,17.88,0.05,0.0,0,0,0.13,0,0,0,1
26,1,1,1,2,534.14,534.14,0.0,11.06,0.39,4.36,6.95,149.4,187.6,348.2,0.0,0.0,0.0,210.6,-21.94,21.15,799.5,1.68,0.69,1.22,0.0,83.4,1.01,0.98,5766.0,0.9524459999999999,0.08,8.0,6.2,21.41,19.6975,50.5175,-26.2,0.4289,1,0,0.733,1.7269999999999999,1.15,7.17,7.16,0.09,0.0,0,0,0.39,0,0,0,1
27,2,1,1,2,3274.78,3274.78,0.0,11.55,2.12,24.53,16.83,382.0,396.8,413.8,0.0,0.0,0.0,6951.2,-24.46,22.1,993.3,2.6,0.08,2.59,0.0,166.1,2.3,8.5,4979.0,39.83788,-0.052000000000000005,0.0,5.5,73.1,20.9739,10.8392,-28.7,1.7479,1,0,4.949,11.975,-1.67,11.45,14.59,0.05,0.0,0,0,0.2,0,0,0,1
28,2,1,1,1,289.33,289.33,0.0,10.09,0.28,2.84,5.35,1581.6,1614.3,1649.5,0.0,0.0,0.0,81.4,-30.28,19.27,30.35,0.19,0.04,0.19,0.0,210.0,0.99,10.64,4893.0,58.220234,-77.0,0.0,5.6,100.0,14.4775,49.845,-34.8,30.2187,1,0,6.006,14.585,-2.36,6.34,0.85,0.13,0.0,0,0,0.12,0,0,0,1
29,2,1,1,2,632.7,632.7,0.0,11.25,0.44,5.0,7.5,412.8,430.8,451.8,0.0,0.0,0.0,280.9,-24.76,21.51,452.8,1.3330000000000002,0.09,1.33,0.0,9.2,1.54,4.9,5098.0,14.550614999999999,-0.03,2.7,7.4,74.8,10.3911,0.9022,-29.0,1.9669999999999999,2,0,2.9739999999999998,7.162000000000001,-1.78,7.41,5.25,0.1,0.0,0,0,0.21,0,0,0,1
30,2,1,1,2,273.43,273.43,0.0,9.99,0.27,2.74,5.23,303.8,343.2,409.5,0.0,0.0,0.0,75.1,-23.61,19.06,883.0,2.08,0.29,1.99,0.0,220.5,1.54,4.9,5098.0,14.550614999999999,-0.03,2.7,7.4,74.8,10.3911,0.9022,-28.1,1.3118,2,0,2.9739999999999998,7.162000000000001,-1.42,6.26,3.66,0.12,0.0,0,0,0.35,0,0,0,1
31,2,1,1,2,3141.25,3141.25,0.0,11.58,2.03,23.44,16.47,280.0,316.2,377.0,0.0,0.0,0.0,6362.4,-23.58,22.13,335.1,0.995,0.29,0.95,0.0,307.0,1.22,1.23,6484.0,2.3992310000000003,0.12,0.91,7.1,39.4,2.6161,24.6481,-27.8,0.6881,1,0,1.114,2.5860000000000003,-1.15,11.27,15.94,0.05,0.0,0,0,0.31,0,0,0,1
32,3,1,1,2,1433.91,1433.91,0.0,11.68,0.9,10.52,11.08,254.3,258.0,262.0,0.0,0.0,0.0,1291.7,-22.59,22.33,825.9,1.82,0.03,1.82,0.0,0.0,1.18,1.45,6557.0,3.486957,0.07,1.9,6.1,0.0,12.8864,-3.5531,-26.8,0.4248,1,1,1.337,3.102,-0.45,8.8,11.61,0.06,0.0,0,0,0.41,0,0,1,1
33,2,1,1,2,1233.61,1233.61,0.0,11.65,0.78,9.09,10.29,678.3,789.4,1011.9,0.0,0.0,0.0,961.9,-27.68,22.28,479.1,1.19,0.38,1.1,0.0,218.7,0.98,22.03,4200.0,135.49270900000002,-0.46,9.49,4.8,97.3,18.4331,65.5636,-31.9,10.6812,1,0,9.395,23.546,-2.16,8.5,5.18,0.09,0.0,0,0,0.09,0,0,0,1
34,3,1,1,2,804.39,804.39,0.0,11.46,0.53,6.13,8.38,196.5,199.6,202.9,0.0,0.0,0.0,430.0,-21.43,21.91,1078.0,2.1,0.03,2.1,0.0,334.0,1.03,1.24,5892.0,1.6625860000000001,0.0,7.4,5.1,13.97,10.9914,40.4294,-25.7,0.3148,3,1,0.961,2.258,0.76,7.77,9.73,0.07,0.0,0,0,0.35,0,0,0,1
35,1,1,1,2,171.69,171.69,0.0,9.01,0.23,2.11,4.36,145.5,152.4,160.5,0.0,0.0,0.0,40.3,-19.74,17.19,2391.0,3.6,0.1,3.58,0.0,295.0,1.03,1.24,5892.0,1.6625860000000001,0.0,7.4,5.1,13.97,10.9914,40.4294,-24.5,0.1844,3,1,0.961,2.258,3.08,5.63,5.1,0.11,0.0,0,0,0.27,0,0,0,1
36,1,1,1,2,521.42,521.42,0.0,11.03,0.39,4.28,6.87,78.9,84.8,92.7,0.0,0.0,0.0,202.4,-17.65,21.09,14002.0,11.6,0.16,11.45,0.0,110.0,1.03,1.24,5892.0,1.6625860000000001,0.0,7.4,5.1,13.97,10.9914,40.4294,-22.0,0.0577,3,1,0.961,2.258,15.47,7.14,12.64,0.05,0.0,0,0,0.12,0,0,0,1
37,1,1,1,2,1928.45,2893.25,0.0,12.43,1.51,18.72,15.26,95.4,104.7,118.1,0.0,0.0,0.0,4356.6,-18.85,23.8,14965.0,14.0,0.21,13.69,42.0,90.0,1.75,1.49,7300.0,5.6428,-0.027000000000000003,0.02,5.2,29.4,4.6267,-2.4735,-22.9,0.0581,1,0,1.6469999999999998,3.7960000000000003,10.57,11.9,26.9,0.03,0.0,0,0,0.1,0,0,0,1
38,2,1,1,1,0.0,149.43,0.0,21.28,0.02,0.33,2.65,1256.0,1260.3,1264.7,0.0,0.0,0.0,2.3,-30.82,41.33,4.23,0.052000000000000005,0.01,0.05,80.0,54.1,1.11,1.27,5793.0,1.619464,0.2,4.0,5.5,14.7,22.9575,20.7686,-33.7,13.0026,1,0,0.9540000000000001,2.247,-2.4,18.21,-0.29,0.05,0.0,0,0,0.05,1,0,0,1
39,2,1,1,2,267.07,267.07,0.0,9.94,0.27,2.7,5.18,659.9,660.7,661.5,0.0,0.0,0.0,72.6,-26.34,18.98,14.65,0.1134,0.0,0.11,89.7,110.0,0.91,0.94,5196.0,0.581554,0.31,10.2,6.0,12.34,8.8769,28.3339,-30.9,4.4331,5,1,0.591,1.419,-2.15,6.23,2.17,0.13,0.0,0,0,0.15,1,0,0,1
40,2,1,1,1,56.72,56.72,0.0,6.56,0.2,1.32,2.94,441.1,456.5,474.0,0.0,0.0,0.0,11.4,-23.83,12.49,44.37,0.2374,0.07,0.24,0.0,356.0,0.91,0.94,5196.0,0.581554,0.31,10.2,6.0,12.34,8.8769,28.3339,-29.3,2.1229,5,1,0.591,1.419,-1.86,4.23,0.93,0.17,0.0,0,0,0.28,1,0,0,1
41,1,1,1,2,1227.25,1227.25,0.0,11.65,0.78,9.04,10.26,94.1,95.3,96.6,0.0,0.0,0.0,952.3,-18.24,22.28,4867.0,5.446000000000001,0.03,5.44,0.0,254.0,0.91,0.94,5196.0,0.581554,0.31,10.2,6.0,12.34,8.8769,28.3339,-22.4,0.0923,5,1,0.591,1.419,10.73,8.49,18.59,0.04,0.0,0,0,0.1,1,0,0,1
42,2,2,3,1,0.0,8.1,0.0,1.99,1.03,2.05,2.02,1766.0,1790.4,1816.1,1809.1,1833.5,1859.2,8.3,-27.18,3.78,0.74,0.0154,0.03,0.02,89.6,170.0,0.91,0.94,5196.0,0.581554,0.31,10.2,6.0,12.34,8.8769,28.3339,-35.2,33.0178,5,1,0.591,1.419,-2.39,0.06,-0.81,0.28,0.0,0,0,0.26,1,0,0,1
43,3,3,1,2,47.02,47.02,0.0,6.17,0.2,1.23,2.76,243.5,252.9,263.8,0.0,0.0,0.0,9.4,-21.12,11.75,260.91,0.7733,0.08,0.77,0.0,139.0,0.91,0.94,5196.0,0.581554,0.31,10.2,6.0,12.34,8.8769,28.3339,-26.7,0.652,5,1,0.591,1.419,-0.56,4.03,1.62,0.19,0.0,0,0,0.6,1,0,0,1
44,2,2,2,1,5.09,5.09,0.0,1.66,1.1,1.84,1.75,997.2,1054.4,1125.0,1038.6,1095.7,1166.3,5.6,-24.5,3.16,4.21,0.0502,0.12,0.05,0.0,105.0,0.95,0.94,5531.0,0.741925,-0.01,8.96,4.7,8.52,13.3067,-18.3111,-32.9,10.0643,3,0,0.6559999999999999,1.556,-2.35,-0.15,-0.69,0.29,0.0,0,0,0.27,1,0,0,1
45,2,3,1,1,18.22,18.22,0.0,4.51,0.2,0.9,2.01,474.9,506.4,546.7,0.0,0.0,0.0,3.6,-23.48,8.57,38.02,0.2175,0.14,0.22,0.0,341.0,0.95,0.94,5531.0,0.741925,-0.01,8.96,4.7,8.52,13.3067,-18.3111,-29.8,2.3262,3,0,0.6559999999999999,1.556,-1.97,3.18,-0.01,0.21,0.0,0,0,0.3,1,0,0,1
46,2,3,1,1,22.89,22.89,0.0,4.87,0.2,0.97,2.17,295.0,340.0,425.1,0.0,0.0,0.0,4.5,-22.06,9.26,123.01,0.47600000000000003,0.35,0.45,0.0,314.0,0.95,0.94,5531.0,0.741925,-0.01,8.96,4.7,8.52,13.3067,-18.3111,-28.2,1.1235,3,0,0.6559999999999999,1.556,-1.38,3.36,0.5,0.21,0.0,0,0,0.48,1,0,0,1
47,2,1,1,2,2098.4,2098.4,0.0,11.68,1.32,15.39,13.4,405.6,479.1,642.4,0.0,0.0,0.0,2764.7,-25.57,22.33,116.67,0.48,0.43,0.43,0.0,2.1,0.92,1.97,5432.0,3.025375,-0.11,7.09,5.0,22.0,13.4739,13.7867,-29.8,2.4203,1,0,1.3319999999999999,3.17,-1.91,9.8,9.74,0.07,0.0,0,0,0.14,1,0,0,1
48,2,1,1,2,953.82,953.82,0.0,11.56,0.62,7.14,9.08,477.8,477.8,477.8,0.0,0.0,0.0,588.8,-25.26,22.11,691.9,2.1,0.0,2.1,0.0,0.0,2.49,10.5,4846.0,54.550918,0.0,0.0,5.4,81.5,2.5358,-1.035,-29.5,2.6648,1,0,5.8260000000000005,14.175,-1.89,8.04,6.3,0.09,0.0,0,0,0.17,0,0,0,1
49,2,1,1,2,1685.08,1685.08,0.0,11.68,1.06,12.34,12.01,516.1,565.2,636.0,0.0,0.0,0.0,1780.3,-26.07,22.34,952.7,2.5,0.21,2.45,0.0,175.0,2.4,18.0,4790.0,153.030103,-0.06,0.0,5.7,97.2,2.6283,-3.3961,-30.3,3.9219,1,0,9.782,23.855999999999998,-2.03,9.18,7.97,0.08,0.0,0,0,0.12,0,0,0,1
50,2,1,1,2,1017.41,1017.41,0.0,11.59,0.65,7.57,9.37,709.4,718.8,728.8,0.0,0.0,0.0,664.8,-27.05,22.16,181.4,0.7,0.03,0.7,0.0,177.3,2.5,8.55,4665.0,31.06195,-0.03,3.56,4.2,45.9,23.2647,-9.0875,-31.3,6.5151,1,0,4.43,10.862,-2.16,8.15,5.03,0.09,0.0,0,0,0.1,0,0,0,1
51,1,1,1,2,4292.19,4292.19,0.0,11.37,2.92,33.19,19.43,12.8,12.8,12.8,0.0,0.0,0.0,12525.9,-9.42,21.74,0.0,275.0,0.0,275.0,0.0,0.0,0.0,0.98,4875.0,0.48053199999999996,-0.64,0.03,9.2,47.3,6.32,-58.0542,-13.7,0.0019,1,0,0.546,1.327,701.84,12.78,103.28,0.0,0.0,0,0,0.06,0,0,0,1
52,2,1,1,2,2057.07,2057.07,0.0,11.68,1.29,15.08,13.27,947.5,993.1,1047.5,0.0,0.0,0.0,2655.8,-28.49,22.34,628.96,1.46,0.1,1.45,0.0,287.0,1.13,45.1,4055.0,493.408199,-0.27,6.6,0.8,20.43,4.5986,16.5092,-32.7,16.602999999999998,1,0,17.994,45.42,-2.21,9.73,6.4,0.08,0.0,0,0,0.07,0,0,0,1
53,2,1,1,2,572.29,572.29,0.0,11.15,0.41,4.61,7.17,611.2,680.5,789.0,0.0,0.0,0.0,236.5,-26.81,21.3,380.8,1.2,0.25,1.16,0.0,89.2,1.5,13.9,4553.0,74.492062,-0.09,0.0,2.0,20.2,2.1194,23.4622,-31.1,6.3787,1,0,6.888999999999999,16.979,-2.13,7.27,3.53,0.11,0.0,0,0,0.12,0,0,0,1
54,2,4,2,3,1.14,1.14,0.0,1.09,0.89,0.97,1.03,1068.0,1068.0,1068.0,1102.1,1102.1,1102.1,1.0,-23.61,2.06,3.24,0.04,0.0,0.04,0.0,0.0,0.93,0.86,5214.0,0.49408,0.0,0.0,1.3,1.29,14.6597,-60.8375,-33.0,11.5197,1,0,0.545,1.306,-2.33,-0.17,-1.12,0.28,0.0,0,0,0.3,0,0,0,1
55,2,1,1,2,6120.35,6120.35,0.0,10.99,4.61,50.66,23.6,779.9,899.0,1123.9,0.0,0.0,0.0,28208.8,-28.08,21.01,24.84,0.162,0.35,0.15,0.0,94.1,0.9,3.7,4300.0,4.199205,0.0,0.0,12.4,140.0,16.1919,-18.6403,-32.4,13.0214,1,0,1.649,4.114,-2.21,15.02,13.18,0.05,0.0,0,0,0.06,0,0,0,1
56,2,1,1,2,2034.82,2034.82,0.0,11.68,1.28,14.91,13.2,822.3,898.4,1007.0,0.0,0.0,0.0,2598.2,-28.09,22.34,481.9,1.3,0.2,1.27,0.0,218.0,1.14,32.35,4095.0,264.03051,-0.71,5.25,9.6,2618.0,11.8377,2.7601,-32.3,13.5665,1,0,13.15,33.128,-2.19,9.7,6.73,0.08,0.0,0,0,0.08,0,0,0,1
57,3,1,1,2,467.37,467.37,0.0,10.89,0.36,3.94,6.55,195.5,220.8,263.5,0.0,0.0,0.0,169.2,-21.88,20.81,268.94,0.777,0.29,0.74,0.0,87.6,0.86,0.79,5008.0,0.34828899999999996,0.1,0.0,9.6,50.0,21.2267,14.6894,-26.2,0.565,1,1,0.462,1.117,-0.01,6.99,6.68,0.09,0.0,0,0,0.43,1,0,0,1
58,2,1,1,2,337.02,337.02,0.0,10.37,0.3,3.13,5.7,807.6,808.0,808.4,0.0,0.0,0.0,101.8,-27.31,19.81,153.22,0.5760000000000001,0.0,0.58,0.0,55.0,1.08,8.95,4649.0,33.571764,-0.22,7.4,10.3,774.0,11.7656,14.6164,-31.8,8.2878,1,0,4.6080000000000005,11.308,-2.2,6.54,2.15,0.12,0.0,0,0,0.13,0,0,0,1
59,2,1,1,2,352.91,352.91,0.0,10.45,0.31,3.23,5.81,983.9,1099.6,1283.8,0.0,0.0,0.0,109.1,-28.77,19.96,137.48,0.539,0.26,0.52,0.0,302.0,1.1,14.7,4796.0,102.574923,0.28,7.1,9.2,585.0,16.0064,15.5469,-33.2,15.0953,1,0,8.007,19.521,-2.3,6.61,1.62,0.12,0.0,0,0,0.12,0,0,0,1
60,2,1,1,2,1335.35,1335.35,0.0,11.67,0.84,9.81,10.7,691.0,691.0,691.0,0.0,0.0,0.0,1122.8,-26.89,22.31,578.2,1.3,0.0,1.3,0.0,0.0,0.8,17.3,4296.0,91.461682,-0.46,0.0,9.4,0.0,1.7281,21.005,-31.1,7.0964,1,0,7.6979999999999995,19.204,-2.11,8.65,6.14,0.08,0.0,0,0,0.1,0,0,0,1
61,2,2,2,1,11.77,16.31,0.0,2.23,1.47,3.28,2.71,498.9,498.9,498.9,546.5,546.5,546.5,24.0,-21.85,4.24,41.69,0.24100000000000002,0.0,0.24,89.5,0.0,0.96,0.93,5766.0,0.854052,-0.15,3.34,11.0,152.1,3.5767,20.5992,-29.7,2.0522,1,0,0.6940000000000001,1.636,-1.96,-0.13,0.61,0.33,0.0,0,0,0.33,0,0,0,1
62,2,1,1,2,2025.28,2025.28,0.0,11.68,1.27,14.84,13.17,577.4,635.8,722.1,0.0,0.0,0.0,2573.7,-26.59,22.34,7.78,0.066,0.22,0.06,0.0,200.4,0.63,0.71,4410.0,0.17106500000000002,0.3,0.057,9.9,25.4,7.3956,20.4142,-30.8,5.8794,1,0,0.332,0.823,-2.08,9.69,8.29,0.07,0.0,0,0,0.1,0,0,0,1
63,2,1,1,2,6810.27,6810.27,0.0,10.85,5.34,57.9,25.06,294.9,315.8,343.0,0.0,0.0,0.0,36354.4,-23.34,20.72,379.63,1.45,0.15,1.43,0.0,207.6,2.8,4.39,4127.0,4.989534,-1.0,0.0,9.8,200.0,10.2792,19.8914,-27.7,1.6333,2,1,1.806,4.543,-1.26,15.83,25.44,0.03,0.0,0,0,0.3,0,0,0,1
64,3,1,1,2,3964.71,3964.71,0.0,11.44,2.65,30.32,18.62,247.3,268.0,296.6,0.0,0.0,0.0,10511.7,-22.76,21.86,621.99,2.01,0.18,1.98,0.0,126.0,2.8,4.39,4127.0,4.989534,-1.0,0.0,9.8,200.0,10.2792,19.8914,-27.0,1.1842,2,1,1.806,4.543,-0.85,12.36,20.15,0.04,0.0,0,0,0.37,0,0,1,1
65,3,1,1,2,16850.82,16850.82,0.0,9.15,21.97,201.11,42.91,220.6,265.7,382.3,0.0,0.0,0.0,370219.9,-22.58,17.46,145.08,0.5,0.5,0.43,0.0,66.3,0.75,0.73,5077.0,0.316406,-0.11,0.0,9.7,48.8,23.0275,25.7881,-27.3,0.9001,1,1,0.439,1.058,-0.75,27.87,46.94,0.02,0.0,0,0,0.33,0,0,1,1
